Date,ABBN.SW,ABI.BR,ADS.DE,ADYEN.AS,AI.PA,AIR.PA,ALV.DE,ASML.AS,AZN.L,BAS.DE,BATS.L,BAYN.DE,BHP.L,BNP.PA,BP.L,CS.PA,DG.PA,DGE.L,DTE.DE,ENEL.MI,GSK.L,HSBA.L,IBE.MC,ISP.MI,KER.PA,LIN.DE,LOR.F,MBG.DE,MOH.F,NESN.SW,NG.L,NOVN.SW,NOVO-B.CO,PRU.L,PRX.AS,REL.L,RIO.L,RKT.L,ROG.SW,SAF.PA,SAN.PA,SAP.DE,SHEL.L,SIE.DE,SU.PA,TTE.PA,UBSG.SW,ULVR.L,VOD.L,ZURN.SW
2019-09-11,16.09213361272225,77.2183609008789,257.5923767089844,620.0,107.49615478515624,117.89592742919922,178.28408813476562,215.4041290283203,71.97514570955595,50.15071868896485,27.743415212280233,61.48565673828125,18.98339336466801,35.04960250854492,4.854137111891178,17.375850677490234,88.93082427978516,35.55040035469254,12.810129165649414,5.628389358520508,16.030286057901687,6.217711141429827,8.361294746398926,1.600730299949646,437.0738830566406,162.01275634765625,233.6385040283203,40.375282287597656,360.2892150878906,92.7734970111851,8.181424390360553,71.47426034337741,43.65587934548875,13.258777197883028,73.95297241210938,19.60514325909724,42.90320993378177,66.60829118739989,226.52506766928127,138.767578125,71.08847045898438,103.67189025878906,22.783045799672838,89.0780258178711,74.13689422607422,38.97975158691406,8.570608112680418,50.38830771161767,1.4979946048255988,294.1501007512761
2019-09-12,16.159040352925103,79.46955871582031,262.6871032714844,637.7999877929688,109.593017578125,119.1560287475586,179.52276611328125,218.1332244873047,71.96519601611071,49.956817626953125,28.065802004237486,60.60347366333008,19.303306695116483,34.998172760009766,4.785691782225804,17.352636337280273,90.17052459716795,35.8136432377412,12.883135795593262,5.777792930603027,16.175032489166043,6.235526805555273,8.464967727661133,1.6117409467697144,441.4212341308594,165.4984588623047,234.3946075439453,40.87162780761719,364.1846923828125,93.30545634538203,8.253238078298965,71.61425318233796,43.61127903075521,13.326416184410629,72.01917266845703,19.88069960261215,43.41398874478648,66.92262965025787,225.1560400486669,141.508056640625,71.63626098632812,103.86186981201172,22.669352793675937,88.47422790527344,74.71231842041016,38.512603759765625,8.505688950643844,50.888149934069375,1.5192944610932864,296.6663138422263
2019-09-13,16.26066923083954,78.82764434814453,259.5445556640625,625.4000244140625,108.523193359375,119.80517578125,181.1031494140625,220.86233520507807,71.07226495474228,50.99612808227539,27.252725043251996,60.64802551269531,19.56793698469046,35.88430404663086,4.765244752610525,17.59251594543457,89.5871353149414,34.595023519400854,12.8491792678833,5.759445190429688,15.915380819911807,6.220974862183139,8.37584400177002,1.6569228172302246,438.102294921875,166.93093872070312,230.9921112060547,41.53913116455078,363.3771057128906,90.08927545394045,8.184274775172963,70.47667757806948,42.88169762914549,13.385623056428013,73.66389465332031,19.372304097526793,44.00839707984967,65.08852396037256,228.60243212882324,143.30181884765625,71.42073059082031,102.47502136230467,22.49825297575124,88.66634368896484,76.1416015625,38.57048034667969,8.698294014278645,49.73319345855794,1.5169171098555672,295.3040603647423
2019-09-16,16.224871885737343,78.63777923583984,255.6878204345703,620.4000244140625,107.88129425048828,115.73847198486328,179.65090942382812,218.1819610595703,71.2874514711066,50.934078216552734,26.701837733533466,60.47872543334961,19.65375238231907,35.279048919677734,5.015014270249813,17.480314254760742,88.49327850341797,34.509961297274565,12.845784187316896,5.663337707519531,15.943541597588336,6.201542567669821,8.326735496520996,1.627687692642212,433.1004943847656,164.0182342529297,231.3701629638672,41.11980056762695,350.122802734375,89.35386486691095,8.31909032256459,69.90588336286055,42.51557160983339,13.264259468180244,70.2647933959961,19.365526756817708,43.712892708725995,65.30720429132926,228.59727758272766,139.71429443359375,71.02559661865234,101.1451644897461,23.231407372143586,88.46508026123047,74.76800537109375,39.53369903564453,8.626841165824146,49.660712802531194,1.5113350325596548,295.3652113234275
2019-09-17,16.22687657180154,79.03558349609375,257.8780822753906,632.0,109.50743865966795,116.4258041381836,179.1383514404297,217.6459045410156,72.42365286806191,49.85598373413086,27.16522721515823,59.569801330566406,19.363657804110698,34.713348388671875,4.94972539566199,17.44936180114746,89.44129180908203,35.00988904613827,12.847482681274414,5.693917751312256,16.14981644228028,6.1445194207078755,8.430411338806152,1.6136394739151,431.13714599609375,166.40570068359375,232.7878875732422,40.40951156616211,350.5978698730469,90.8472895829209,8.43751787551897,70.02465047201576,43.83322448144281,13.131438107244321,69.07859802246094,19.95515898382335,43.075764605387235,66.09852086925821,233.96679744344965,141.6077117919922,71.84281921386719,102.83599090576172,23.300965282370164,88.74868774414062,74.48957824707031,39.5667724609375,8.475212236702305,50.63720042095287,1.4949362100728467,292.42743753787363
2019-09-18,16.11887040249667,79.23448944091797,260.4016418457031,638.0,109.72139739990234,117.2467803955078,179.4800567626953,220.3262481689453,72.9908589376189,49.654327392578125,27.258549734511178,58.9905891418457,19.368785061774105,34.65796661376953,4.93009447497825,17.51513671875,89.78768157958984,34.90357717582054,12.908604621887209,5.810120105743408,16.156872249096196,6.118633335972554,8.475881576538086,1.614398717880249,432.259033203125,167.0264129638672,233.1659393310547,40.5293197631836,348.7926330566406,90.32118711655221,8.466051909870147,69.49587000010797,44.01453809264012,13.163491897653438,67.48369598388672,19.885861478383738,43.06823013589834,66.08972013354476,234.6080626123985,141.35858154296875,72.0403823852539,103.06396484375,23.324080824934644,88.33699798583984,74.74944305419922,39.70320129394531,8.452795583135298,50.53525859608373,1.485937442763643,292.2488187904237
2019-09-19,16.08903174027637,78.11341094970703,261.8776550292969,634.4000244140625,111.26194763183594,118.4496078491211,180.9322967529297,222.2268829345703,74.99818251047458,49.57676315307617,27.305422176971042,59.61435317993164,19.366403535443823,35.4056396484375,4.954992714686414,17.724063873291016,89.96998596191406,34.89353801342135,12.944258689880373,5.779539585113525,16.28803018184117,6.192457724883134,8.486795425415039,1.6432543992996216,432.5395202636719,168.93638610839844,234.0165557861328,40.58494567871094,348.98260498046875,90.52480527394391,8.52524886952735,69.5516346455438,44.482228124345966,13.20636821846434,68.58019256591797,20.12857024627432,42.993357666650844,66.33958072160894,235.7307545334861,141.9564971923828,73.1180191040039,103.63389587402344,23.415207958605315,89.16950988769531,75.36199188232422,39.82309341430664,8.568948835273543,50.52118830403488,1.5282578799259137,294.7705067541756
2019-09-20,16.09476827605863,79.62324523925781,261.6396179199219,639.0,111.94664001464844,114.65019989013672,181.0604248046875,220.3262481689453,75.61790897645056,49.553497314453125,26.970644085238746,59.90842056274414,19.376291076108462,35.83683395385742,5.007459277828565,18.0993595123291,89.91529846191406,34.540622417065315,13.054616928100586,5.745465755462647,16.466908506052715,6.204748726431426,8.432229042053223,1.6447731256484983,438.4295043945313,169.79588317871094,235.2452545166016,40.516483306884766,349.5052490234375,89.9698727616551,8.55073393156359,70.05840866642029,45.63422640486988,13.209643003300734,69.4474105834961,19.730197111115267,42.93930933654483,66.09219763840723,238.11473693124208,141.80702209472656,74.82428741455078,104.35582733154295,23.481940910794656,89.66352844238281,74.73088836669922,40.91033935546875,8.537315478042727,49.36740543390798,1.523879995124389,294.44763540264466
2019-09-23,15.85536845925867,79.08079528808594,259.4017333984375,623.2000122070312,111.34754180908205,114.36382293701172,180.46246337890625,219.59523010253903,75.52075403531023,49.18896484375,26.615556424659736,58.678707122802734,19.04484354415923,34.820159912109375,4.978784291594421,17.91751480102539,89.05844116210938,34.754713319647124,13.093667030334473,5.82846736907959,16.57851687497925,6.167017032219956,8.503165245056152,1.625409483909607,424.6862182617188,167.50392150878906,234.9617156982422,39.57085418701172,348.8876953125,91.05017954559753,8.624393496693374,69.83306410637124,45.85062497808394,12.975760772081703,69.72650909423828,19.92988818668193,42.98771648483496,66.31689089962688,237.23627705737454,140.61117553710938,75.15656280517578,102.70301055908205,23.54199300251319,88.40104675292969,73.15310668945312,40.23649215698242,8.412931782184272,50.02851564023585,1.5254812056786613,295.1240028328866
2019-09-24,15.730643380664219,77.15507507324219,260.83013916015625,617.5999755859375,111.30474090576172,113.4092025756836,179.35189819335938,219.44903564453125,76.26621512340208,48.08760070800781,26.12042154156836,58.77672576904297,18.489052471093455,34.602577209472656,4.901084832554698,17.77436065673828,89.96998596191406,34.86279238234914,13.017264366149902,5.913217067718506,16.708411698379788,6.147330577208268,8.581377029418945,1.617436408996582,428.4726257324219,167.69493103027344,235.7178192138672,38.90763092041016,351.0254821777344,92.32284049498777,8.695508203839708,70.1351210596822,45.886354507161286,12.76591462563898,68.58019256591797,20.07193170107101,41.879724720591334,66.98385682711029,238.5300343196359,141.0596160888672,76.41381072998047,102.94996643066406,23.308320959759875,87.35811614990234,72.72618103027344,39.47582626342773,8.422786300988605,50.379402708775594,1.5255445966202206,292.5130340073556
