Date,ABBN.SW,ABI.BR,ADS.DE,ADYEN.AS,AI.PA,AIR.PA,ALV.DE,ASML.AS,AZN.L,BAS.DE,BATS.L,BAYN.DE,BHP.L,BNP.PA,BP.L,CS.PA,DG.PA,DGE.L,DTE.DE,ENEL.MI,GSK.L,HSBA.L,IBE.MC,ISP.MI,KER.PA,LIN.DE,LOR.F,MBG.DE,MOH.F,NESN.SW,NG.L,NOVN.SW,NOVO-B.CO,PRU.L,PRX.AS,REL.L,RIO.L,RKT.L,ROG.SW,SAF.PA,SAN.PA,SAP.DE,SHEL.L,SIE.DE,SU.PA,TTE.PA,UBSG.SW,ULVR.L,VOD.L,ZURN.SW
2019-09-11,16.09213361272225,77.2183609008789,257.5923767089844,620.0,107.49616241455078,117.89592742919922,178.28408813476562,215.4041290283203,71.97515662645048,50.15072250366211,27.743415212280233,61.48565673828125,18.98339336466801,35.04960632324219,4.854137111891178,17.375850677490234,88.93081665039062,35.55040035469254,12.810129165649414,5.628389835357666,16.030286057901687,6.217710459123919,8.361294746398926,1.600730299949646,437.0738525390625,162.01278686523438,233.6385040283203,40.37527847290039,360.28924560546875,92.7734970111851,8.181424390360553,71.47426034337741,43.655879345488756,13.258777197883028,73.95297241210938,19.605141894485424,42.90320993378177,66.60829118739989,226.52506766928127,138.767578125,71.08847045898438,103.67189025878906,22.783044435061022,89.07801818847656,74.13689422607422,38.9797477722168,8.570608982927297,50.38831317006494,1.4979944342491218,294.1501007512761
2019-09-12,16.159040352925103,79.46955108642578,262.6871032714844,637.7999877929688,109.593017578125,119.1560287475586,179.52276611328125,218.1332244873047,71.96519054814183,49.95681381225586,28.06579927025305,60.60347366333008,19.303306695116483,34.99817657470703,4.7856924657219135,17.352636337280273,90.1705322265625,35.813640503756766,12.883135795593262,5.7777934074401855,16.17503522315048,6.235527489051384,8.46496868133545,1.6117409467697144,441.4212341308594,165.4984588623047,234.3946075439453,40.87162399291992,364.1847229003906,93.30546331544429,8.253236711306744,71.61425318233796,43.61127903075521,13.326416184410629,72.01917266845703,19.88069960261215,43.41398874478648,66.92262965025787,225.1560400486669,141.508056640625,71.63626098632812,103.86186981201172,22.6693432247304,88.47422790527344,74.71231842041016,38.51259994506836,8.505689821901626,50.888149934069375,1.5192944610932864,296.6663138422264
2019-09-13,16.260667489487446,78.82763671875,259.5445556640625,625.4000244140625,108.52320098876953,119.80517578125,181.1031494140625,220.86231994628906,71.0722595102113,50.99612808227539,27.252730487782973,60.64802551269531,19.56793698469046,35.884307861328125,4.765244752610524,17.59251594543457,89.58714294433594,34.59501807486988,12.8491792678833,5.7594451904296875,15.915378097646316,6.220974862183139,8.375844955444336,1.6569228172302246,438.102294921875,166.93093872070312,230.9921112060547,41.539127349853516,363.37713623046875,90.08926848853207,8.184273414040216,70.47668454347786,42.88169762914549,13.385624417560757,73.66389465332031,19.37230273639405,44.008399802115164,65.08852396037256,228.6024181980065,143.30181884765625,71.42073059082031,102.47502136230469,22.49825297575124,88.66633605957031,76.1416015625,38.57048034667969,8.698294014278645,49.733188014026965,1.5169171098555672,295.3040603647423
2019-09-16,16.224871885737343,78.63778686523438,255.6878204345703,620.4000244140625,107.88130187988281,115.73847198486328,179.65090942382812,218.18197631835938,71.2874514711066,50.934078216552734,26.701837733533466,60.478721618652344,19.65375238231907,35.27904510498047,5.01501495837234,17.480316162109375,88.4932861328125,34.50995854478446,12.845783233642578,5.6633381843566895,15.943544350078446,6.201542567669821,8.32673454284668,1.6276878118515015,433.1004638671875,164.01821899414062,231.37017822265625,41.11979675292969,350.122802734375,89.35386486691095,8.319088946319534,69.90589033704282,42.51557160983339,13.264260844425298,70.2647933959961,19.365525380572652,43.7128954612161,65.30719878634903,228.5972915310922,139.71429443359375,71.02559661865234,101.14517211914062,23.2314128771238,88.465087890625,74.76800537109375,39.5337028503418,8.62684203759693,49.66070179257076,1.5113348605290229,295.3652113234275
2019-09-17,16.226878317292517,79.03558349609375,257.8780517578125,632.0,109.50743865966797,116.4258041381836,179.1383514404297,217.64590454101562,72.42364735487848,49.85598373413086,27.165221701974808,59.56979751586914,19.363657804110698,34.71334457397461,4.949726084809918,17.44936180114746,89.44129180908203,35.00988628954656,12.847480773925781,5.693917751312256,16.149817820576136,6.1445194207078755,8.430410385131836,1.6136394739151,431.1371765136719,166.4056854248047,232.78787231445312,40.409515380859375,350.5978698730469,90.8472895829209,8.437517186371043,70.02464349005186,43.833220394833916,13.131438107244321,69.07859802246094,19.95515898382335,43.07576736197895,66.09852638244163,233.96681140737746,141.6077117919922,71.84281921386719,102.83599090576172,23.30095976918674,88.74868774414062,74.48957824707031,39.5667724609375,8.475212236702305,50.63720042095287,1.4949362100728467,292.42743753787363
2019-09-18,16.11887040249667,79.23448181152344,260.401611328125,638.0,109.72140502929688,117.24678039550781,179.4800567626953,220.32626342773438,72.99086444919114,49.654327392578125,27.258549734511178,58.99058532714844,19.368785061774105,34.65796661376953,4.930094130504985,17.51513671875,89.78768920898438,34.90357442003442,12.908604621887207,5.810120582580566,16.156870871203136,6.118634024919083,8.475881576538086,1.6143985986709595,432.2590637207031,167.02642822265625,233.16592407226562,40.529319763183594,348.7926025390625,90.32118711655221,8.466051220923617,69.49587000010797,44.01453809264012,13.163491897653438,67.48369598388672,19.8858628562768,43.06822738011222,66.08972013354476,234.6080626123985,141.35858154296875,72.0403823852539,103.06395721435547,23.32408633650688,88.33700561523438,74.74944305419922,39.70320510864258,8.452796450502092,50.53526410765596,1.485937442763643,292.2488187904237
2019-09-19,16.08903174027637,78.11341094970703,261.877685546875,634.4000244140625,111.26194763183594,118.4496078491211,180.9322967529297,222.2268829345703,74.99818251047458,49.57676696777344,27.305422176971042,59.614356994628906,19.366403535443823,35.405635833740234,4.954992369679093,17.724063873291016,89.96998596191406,34.89353801342135,12.944257736206055,5.779540061950684,16.288031561870447,6.192459104912413,8.486795425415039,1.6432546377182007,432.53955078125,168.9364013671875,234.01657104492188,40.58494186401367,348.982666015625,90.52481221036032,8.52524955954199,69.5516346455438,44.48223221034459,13.20636821846434,68.58019256591797,20.128573006332882,42.99335490659229,66.33958072160894,235.7307545334861,141.9564971923828,73.11802673339844,103.63390350341797,23.415216238780996,89.16950988769531,75.36198425292969,39.82308578491211,8.568948835273545,50.52119382415199,1.5282578799259137,294.7705067541756
2019-09-20,16.094770015102768,79.62322998046875,261.63958740234375,639.0,111.94664001464844,114.65019989013672,181.0604248046875,220.32626342773438,75.61791451111843,49.553497314453125,26.97064131790481,59.90842056274414,19.376291076108462,35.83683395385742,5.007459623745308,18.0993595123291,89.91529846191406,34.540622417065315,13.054616928100586,5.7454657554626465,16.466908506052715,6.204748034597942,8.432229995727539,1.6447731256484985,438.4295349121094,169.7958526611328,235.2452392578125,40.51648712158203,349.5052490234375,89.96986580547855,8.550733239730107,70.05840171024374,45.63422640486988,13.209641619633766,69.4474105834961,19.730198494782233,42.93930656921089,66.09220870774297,238.11473693124208,141.80702209472656,74.82429504394531,104.35581970214844,23.48193814346072,89.66352844238281,74.73088073730469,40.91033935546875,8.537315478042729,49.367410968575854,1.5238798221660181,294.44763540264466
2019-09-23,15.85536845925867,79.0807876586914,259.4017028808594,623.2000122070312,111.3475341796875,114.36382293701172,180.46246337890625,219.5952606201172,75.52074851006618,49.188961029052734,26.615556424659736,58.678707122802734,19.04484354415923,34.82015609741211,4.978784982249927,17.917516708374023,89.05844116210938,34.754713319647124,13.093667030334473,5.828467845916748,16.578518256290263,6.167017722875462,8.503165245056152,1.625409483909607,424.686279296875,167.50392150878906,234.96170043945312,39.570858001708984,348.8876953125,91.05017256241263,8.624392806037868,69.83306410637124,45.85062497808394,12.975760772081703,69.72650909423828,19.929886805370916,42.98771648483496,66.31688537438284,237.23630499011415,140.61117553710938,75.15656280517578,102.7030029296875,23.541990239891167,88.40103912353516,73.15310668945312,40.236488342285156,8.412932655082386,50.028504589747754,1.5254815510064146,295.1240028328866
2019-09-24,15.730643380664219,77.15506744384766,260.83013916015625,617.5999755859375,111.30474090576172,113.4092025756836,179.35189819335938,219.4490509033203,76.26621512340208,48.08760070800781,26.120427063590032,58.77672576904297,18.489052471093455,34.60258483886719,4.901083797175634,17.77435874938965,89.96998596191406,34.86279238234914,13.017263412475586,5.913217067718506,16.708411698379788,6.147330577208268,8.581376075744629,1.6174365282058716,428.47265625,167.6949462890625,235.71780395507812,38.907630920410156,351.0254211425781,92.32283348487135,8.695508203839708,70.1351210596822,45.88635859407532,12.76591324513356,68.58019256591797,20.07193032056559,41.87972748160217,66.98385682711029,238.5300343196359,141.0596160888672,76.41381072998047,102.94996643066406,23.308323720770712,87.35812377929688,72.72618103027344,39.475830078125,8.422785424724054,50.37939718675392,1.5255447691833979,292.5130340073556
